zipcode,SQMI,x,y,Pct_EV,Cport_den,Sex_ratio,Pct_30_60,Pct_60,Pct_bachelor,Med_incm_family,Ln_pop_den,Pking_den,Num_veh_hd,Num_wk_hd,Road_den,Pct_white,ev_cnt,FuelV_cnt,CS_cnt,CPort_cnt,FuelS_cnt,Pop,Pop_male,Pop_female,num_bachelor,pk_SQMI_cnt,pk_SQMI_sum,len_mile_cnt,len_mile_sum,year
60506,25.635908,-88.37788744,41.76469594,1.05361742,0.390077855,102.9,39.2,17.9,16.30378388,73240,7.687236,0.996208,1.8418,1.2904,9.64654,61.59,45,4226,3,10,4,55895,28350,27545,9113,202,0.255387,871,247.297803,2020
60510,19.90353,-88.32516832,41.84287401,3.356216629,0.100484688,94.5,41,20.9,37.46252385,124636,7.296219,1.298885,1.9869,1.3386,8.719905,88.65,88,2534,1,2,7,29352,14264,15088,10996,432,0.258524,749,173.556897,2020
60511,31.959451,-88.55181808,41.76009094,0.393700787,4.499730356,130.3,34.6,24.9,18.09851088,103977,4.000615,0.009831,2.374,1.3048,1.976041,96.79,1,253,,,0,1746,988,758,316,3,0.003142,112,63.153186,2020
60512,8.764098,-88.43689026,41.7037157,1.923076923,4.499730356,78,50.7,26.8,53.38120886,161848,5.250514,0,2.3822,1.8721,5.114816,44.58,3,153,,,1,1671,732,939,892,,,103,44.826747,2020
60513,3.102658,-87.84700792,41.82467867,1.986754967,4.499730356,84,45,20,30.51194907,103072,8.695265,2.15483,1.8328,1.3098,23.565417,82.97,27,1332,,,6,18537,8462,10075,5656,24,0.066857,231,73.115429,2020
60514,2.02262,-87.95666762,41.79653113,9.62962963,4.499730356,88.8,40.7,21.8,50.01003009,168362,8.502942,1.381129,1.7039,1.2108,21.080715,83.76,65,610,,,0,9970,4688,5282,4986,30,0.027935,197,42.638275,2020
60515,11.676341,-88.02457577,41.80955574,6.161137441,0.599502875,93,39.1,26.1,44.36700264,144140,7.781609,2.25968,1.7334,1.1557,13.968894,89.26,169,2574,5,7,5,27978,13485,14493,12413,186,0.263848,830,163.105569,2020
60516,8.174437,-88.01336784,41.76184089,3.912828133,0.244665168,97.9,39.4,27.3,42.83207935,127576,8.195834,0.549604,1.8722,1.1349,19.829328,88.43,79,1940,1,2,4,29639,14659,14980,12695,30,0.044927,693,162.093589,2020
60517,8.765909,-88.04187663,41.74092672,3.910614525,0.684469802,102,42.3,19,34.7705536,103665,8.20571,0.881129,1.838,1.4273,16.00146,69.99,98,2408,2,6,8,32099,16208,15891,11161,32,0.077239,781,140.267344,2020
60521,5.173296,-87.92828718,41.79876048,19.85815603,4.499730356,102.2,42.1,20.1,53.58938933,240500,8.159881,0.989215,2.0327,1.2836,19.500126,80.14,308,1243,,,6,18095,9148,8947,9697,52,0.051175,521,100.879924,2020
60523,10.07719,-87.94935095,41.8369623,22.34881683,3.473190443,80.9,30.5,44.5,48.83744751,145163,6.876081,2.611135,1.8222,0.7937,11.815322,67.14,255,886,12,35,1,9763,4367,5396,4768,110,0.263129,909,119.065248,2020
60525,15.240389,-87.86649202,41.78112248,5.477245268,0.656151231,94,39.2,26.9,34.99372399,123229,7.594095,1.394289,1.702,1.1477,11.50073,87.09,136,2347,5,10,15,30274,14670,15604,10594,130,0.212495,880,175.275606,2020
60526,2.775061,-87.87274166,41.83278435,5.896805897,4.499730356,90.7,39.7,23.7,42.46471392,136328,8.465631,0.94924,1.7555,1.251,21.014262,87.97,48,766,,,3,13178,6266,6912,5596,27,0.026342,167,58.31586,2020
60527,14.639829,-87.93435393,41.74375928,12.4198718,0.409840853,93.4,37.4,33.9,46.21268657,130956,7.512411,1.228115,1.8643,1.1304,11.505229,78.26,310,2186,3,6,6,26800,12944,13856,12385,146,0.179794,996,168.434587,2020
60532,8.666003,-88.08491207,41.79116778,4.402756508,0.230786904,107.9,41.1,21.4,43.40936123,121113,8.101265,1.993757,1.6433,1.1696,16.337737,74.28,115,2497,1,2,5,28586,14833,13753,12409,90,0.172779,945,141.582878,2020
60534,1.986021,-87.82046435,41.81297793,0.948991696,4.499730356,96.3,40.6,19.4,11.91744986,76892,8.555803,1.297015,1.6896,1.2031,20.209377,68.37,8,835,,,2,10321,5062,5259,1230,26,0.025759,194,40.136248,2020
60538,9.453272,-88.35662387,41.72114611,1.074443592,0.211566958,97.3,40.4,12.6,17.11338013,96321,8.000929,0.2782,2.1238,1.5659,14.664973,79,28,2578,1,2,3,28206,13913,14293,4827,16,0.026299,600,138.631977,2020
60539,0.363011,-88.33297478,41.82263055,0,4.499730356,1650,78.9,0,28,105872.56,6.178108,0.877108,1.718985236,1.238925099,24.201349,84,0,33,,,0,175,165,10,49,1,0.003184,44,8.785356,2020
60540,13.824178,-88.14630253,41.76293923,10.7979734,1.157392505,94,40.1,22,48.551963,151688,8.062954,3.621264,1.9427,1.3137,15.55414,78.63,341,2817,8,16,5,43887,21263,22624,21308,309,0.50061,1199,215.023195,2020
60541,83.179937,-88.52119332,41.5190879,0.619834711,4.499730356,89.3,39.8,20.7,17.31673582,106250,3.771841,0.0017,2.401,1.4176,0.852035,96.4,3,481,,,0,3615,1705,1910,626,3,0.001414,156,70.872224,2020
60542,8.942473,-88.34747935,41.81043147,2.065613609,2.907473134,97.9,45,19.6,29.65201764,108240,7.627281,0.486689,2.0489,1.3607,12.679509,79.36,34,1612,6,26,5,18363,9085,9278,5445,57,0.043522,495,113.386171,2020
60543,43.436908,-88.32104016,41.66345166,2.391367746,0.092087586,96.4,43.1,15.7,28.45834351,113204,6.848309,0.530818,2.0667,1.3644,4.709007,78.9,82,3347,1,4,1,40930,20095,20835,11648,1301,0.230571,914,204.544717,2020
60544,24.227247,-88.21713866,41.61216561,2.049944092,4.499730356,80.8,36.9,24.6,25.6487062,111979,7.042035,0.368515,1.949,1.2188,6.309715,78.48,55,2628,,,6,27709,12387,15322,7107,45,0.089281,708,152.867016,2020
60545,37.766019,-88.53749205,41.67493601,0.772698004,4.499730356,101.5,43.1,18,15.71682992,88714,5.877256,0.208788,2.0496,1.356,3.256678,80.97,12,1541,,,3,13476,6788,6688,2118,68,0.078851,400,122.991746,2020
60546,3.735527,-87.82110543,41.83719929,6.315789474,4.499730356,97.2,39,25.4,34.21225671,110893,8.311688,3.864542,1.7362,1.1712,17.006325,81.17,66,979,,,5,15208,7495,7713,5203,74,0.144361,388,63.527585,2020
60554,29.361829,-88.45998466,41.7798193,2.771179731,4.499730356,105.7,38.9,27.4,32.1319634,125521,6.050423,0.196572,2.0125,1.1752,4.939705,88.47,35,1228,,,3,12458,6401,6057,4003,43,0.057717,457,145.038775,2020
60555,14.796483,-88.205932,41.83010124,4.347826087,4.499730356,93.7,41.7,20.3,33.3684686,100635,6.799775,1.190107,1.9042,1.3928,6.446753,80.53,51,1122,,,3,13282,6424,6858,4432,72,0.176094,529,95.389277,2020
60558,3.603004,-87.90082868,41.808205,11.60287081,0.555092362,101.2,40.9,21,52.07216728,194731,8.209758,0.868053,2.0466,1.2827,17.85261,95.36,97,739,1,2,2,13247,6664,6583,6898,25,0.031276,266,64.323026,2020
60559,5.155377,-87.97460366,41.7958291,6.132329209,4.499730356,87.5,41.4,24.1,35.54906258,99004,8.472167,2.058298,1.6985,1.2159,18.733773,71.87,114,1745,,,5,24642,11501,13141,8760,84,0.106113,495,96.579664,2020
60560,79.800563,-88.43134454,41.60849326,1.960045232,4.499730356,109.5,44,14.8,22.65659004,103442,5.757961,0.124144,2.1247,1.481,2.8432,84.65,52,2601,,,1,25273,13208,12065,5726,67,0.099068,890,226.888933,2020
60561,6.089488,-87.98117328,41.74613529,6.51135006,0.328434837,100,39.6,28.2,41.18814501,111957,8.22241,0.848084,1.9771,1.2752,18.353399,78.33,109,1565,1,2,7,22674,11336,11338,9339,44,0.051644,584,111.762804,2020
60563,14.065593,-88.17505047,41.79656896,6.924493554,0.710954739,93.8,41.9,19.7,45.90176615,121732,7.922057,3.664879,1.6126,1.2498,13.784534,67.93,188,2527,1,10,13,38785,18771,20014,17803,217,0.515487,1137,193.88764,2020
60564,15.805639,-88.1995539,41.70702262,12.84916201,0.759222705,100,46,14.8,48.19886871,162109,7.923981,1.037408,2.1743,1.4969,12.808348,62.79,391,2652,5,12,8,43667,21834,21833,21047,95,0.163969,947,202.444131,2020
60565,12.929615,-88.12228326,41.73034452,9.482401656,0.154683647,97.3,41.5,21.8,49.07414483,150547,8.018467,0.590636,2.0732,1.3726,12.430407,73.65,229,2186,1,2,5,39261,19363,19898,19267,68,0.076367,852,160.720381,2020
60585,16.9377,-88.21616292,41.65973858,6.903657908,4.499730356,99.6,47.6,11,40.5442497,143385,7.317009,0.337437,2.2612,1.6238,7.094102,69.73,134,1807,,,1,25503,12727,12776,10340,27,0.057154,546,120.157765,2020
60586,17.603121,-88.23276256,41.57085778,1.728691477,4.499730356,97.2,42.8,12,21.72681181,111329,7.888592,0.056893,2.3025,1.6432,9.304024,78.61,72,4093,,,3,46942,23140,23802,10199,8,0.010015,885,163.779858,2020
60601,0.335444,-87.62126325,41.88585147,14.46280992,77.50921167,83.8,39.1,22.9,74.20243919,183459,10.6751,18.376838,0.5962,1.0657,22.086715,65.54,105,621,7,26,0,14513,6619,7894,10769,13,0.061644,181,7.408856,2020
60602,0.117083,-87.62734086,41.88320901,2.035928144,59.78664708,114.5,70.9,1.1,85.21303258,250000,9.520128,23.538857,0.7144,1.5476,29.09015,54.26,17,818,2,7,0,1596,852,744,1360,3,0.02756,66,3.405962,2020
60603,0.231351,-87.62348154,41.87981133,8.791208791,95.09360236,111.8,41.5,21.6,77.99325464,196164,8.542161,28.172344,0.6382,1.0171,20.736336,61.3,16,166,2,22,0,1186,626,560,925,7,0.065177,73,4.797372,2020
60604,0.086525,-87.62897135,41.87817927,3.389830508,34.6720601,65.3,38.1,18.2,68.3127572,105872.56,9.038996,13.921988,0.6247,1.0366,29.138353,70.92,4,114,1,3,0,729,288,441,498,6,0.012046,46,2.521196,2020
60605,1.483404,-87.62125243,41.86597821,19.08396947,4.718876314,89.5,49.3,14.2,65.05331179,181104,9.945789,6.795856,0.7815,1.1314,13.439137,61.89,150,636,4,7,2,30950,14620,16330,20134,92,0.10081,344,19.935669,2020
60606,0.240768,-87.63692925,41.88259696,16.02787456,41.53375864,90.8,63,11.9,90.29338327,186729,9.496077,4.366444,0.4727,1.2007,25.545675,60.11,46,241,4,10,0,3204,1525,1679,2893,9,0.010513,96,6.150581,2020
60607,2.292835,-87.6514525,41.87487273,9.551886792,18.7540752,103.3,43.4,8,58.60225698,151667,9.489312,7.912955,0.9166,1.2448,28.623813,57.86,162,1534,12,43,4,30306,15396,14910,17760,205,0.181431,561,65.62968,2020
60608,6.346433,-87.67093294,41.84871406,2.412790698,4.499730356,125.8,42,15.2,23.29679669,61374,9.442026,4.009544,1.1466,1.2658,18.704938,41.09,83,3357,,,15,80011,44577,35434,18640,169,0.254463,1046,118.709636,2020
60609,7.592591,-87.65533172,41.81244473,1.112015189,4.499730356,98.1,38.5,16.9,11.4993972,47300,8.984068,1.67753,1.1294,1.0429,19.894381,38.9,41,3646,,,21,60551,29982,30569,6963,73,0.127368,788,151.049896,2020
60610,1.068621,-87.6362724,41.90474242,14.41111924,9.357854656,91.2,38.9,21.2,67.82487669,186207,10.553836,4.059063,0.6659,1.0836,24.378623,71.76,197,1170,2,10,1,40954,19535,21419,27777,71,0.043376,243,26.051508,2020
60611,0.885381,-87.61820469,41.89434562,18.83802817,44.04883321,88,41.7,27.3,78.91092318,209571,10.553998,4.353945,0.6642,0.9873,14.162777,71.58,214,922,16,39,0,33937,15883,18054,26780,28,0.038549,190,12.539454,2020
60612,3.813055,-87.68747753,41.88051673,3.75,1.83579833,87.2,41.6,16,27.99937965,55067,9.042532,6.904988,0.9017,1.0217,26.377023,30.14,72,1848,3,7,7,32240,15015,17225,9027,187,0.263291,637,100.577038,2020
60613,1.885413,-87.66001369,41.95399234,8.968609865,2.121551087,95.1,47.1,12.9,65.06935933,145884,10.213227,2.536898,0.8274,1.2607,26.013947,80.1,140,1421,2,4,4,51399,25060,26339,33445,72,0.047831,265,49.047034,2020
60614,3.355569,-87.65102866,41.92263241,19.10569106,1.490060255,100.1,38,13.2,67.78190659,215122,9.979216,4.009275,0.944,1.2931,19.7546,84.29,470,1990,2,5,6,72391,36219,36172,49068,151,0.134534,550,66.287925,2020
60615,2.369067,-87.60341547,41.80195119,5.784526392,0.844214199,82,36.3,21.3,48.10670421,86944,9.763649,2.574178,0.8182,0.9025,23.050894,31.65,80,1303,1,2,6,41198,18559,22639,19819,76,0.060984,253,54.609113,2020
60616,3.779486,-87.62796609,41.84452226,4.307192198,2.381276184,91.6,42.9,22.1,40.37521167,79902,9.540066,8.065594,0.9648,1.0452,24.412365,32,106,2355,5,9,8,52557,25127,27430,21220,200,0.304838,745,92.266193,2020
60617,17.651703,-87.55720338,41.70972302,0.366724571,4.499730356,82.1,36.6,21,12.93772305,52411,8.444873,1.105281,1.2816,0.9945,11.666437,32.11,19,5162,,,9,82101,37008,45093,10622,161,0.195101,1043,205.93248,2020
60618,5.059562,-87.7029244,41.94662964,5.259365994,1.185873402,99.3,48,13,37.68569195,104490,9.836619,2.992492,1.3213,1.4444,26.921108,70.38,219,3945,4,6,17,94646,47154,47492,35668,169,0.151407,782,136.209015,2020
60619,6.101187,-87.60532129,41.74394561,0.488997555,4.499730356,78.3,38.4,26.1,20.1199244,53743,9.216226,1.149596,1.006,0.8082,21.606046,1.32,20,4070,,,25,61372,26956,34416,12348,84,0.070139,579,131.822527,2020
60620,6.913464,-87.65166479,41.7407705,0.213776722,4.499730356,82.2,37,23.8,12.75868588,47539,9.204921,3.494037,1.0727,0.8504,22.148986,1.83,9,4201,,,16,68761,31029,37732,8773,333,0.241559,862,153.12622,2020
60621,3.772087,-87.63987815,41.77630623,0.200133422,0.795315697,83.3,34,23.1,6.68387193,28033,8.866138,1.124815,0.7268,0.6383,28.727902,2.72,3,1496,2,3,11,26736,12148,14588,1787,49,0.042429,446,108.364144,2020
60622,2.594312,-87.68380074,41.90331259,8.902077151,4.499730356,102.6,50.9,9.2,60.93811961,139874,9.923914,2.290203,1.1245,1.4547,27.742216,77.47,270,2763,,,4,52957,26818,26139,32271,90,0.059415,498,71.971964,2020
60623,5.448693,-87.71709661,41.84884398,0.246636771,4.499730356,97.4,38.1,17,8.33118921,40406,9.565647,1.05585,1.1431,1.0675,19.038544,32.89,11,4449,,,9,77732,38364,39368,6476,77,0.05753,561,103.735182,2020
60624,3.552494,-87.7232282,41.88080328,0.437636761,4.499730356,91.8,36.3,17.8,7.39145319,32925,9.196995,1.72932,0.8462,0.7599,25.576383,5.12,8,1820,,,9,35054,16777,18277,2591,77,0.061434,446,90.859948,2020
60625,3.662941,-87.70434244,41.97182967,5.066344994,0.27300467,95.8,47.1,14.3,38.8556204,84955,9.976656,2.265174,1.1374,1.3543,24.218177,61.35,126,2361,1,1,7,78820,38567,40253,30626,117,0.082972,414,88.709752,2020
60626,1.769159,-87.66965155,42.00913512,4.031117397,2.260961282,93.6,43.7,14.9,36.50547857,67019,10.26941,3.493355,0.7742,1.1201,22.1199,53.96,57,1357,2,4,5,51017,24670,26347,18624,88,0.061803,229,39.13362,2020
60628,10.899455,-87.61772526,41.69218582,0.341841386,4.499730356,84.7,36.9,23.5,15.22428009,54266,8.693553,1.998366,1.2616,0.9044,18.076779,4.48,15,4373,,,14,65008,29820,35188,9897,210,0.217811,907,197.027038,2020
60629,7.553414,-87.71275391,41.77501522,0.243210377,0.132390466,95.3,36.6,15.3,7.16204948,53577,9.567239,0.901857,1.5023,1.2092,20.018541,40.82,18,7383,1,1,19,107930,52680,55250,7730,57,0.068121,590,151.208325,2020
60630,4.736033,-87.75797947,41.97191239,3.013314646,0.422294355,97.3,43.6,23.1,31.9345687,96701,9.372392,1.349146,1.5155,1.2593,24.816043,67.89,86,2768,1,2,12,55692,27468,28224,17785,82,0.063896,619,117.529598,2020
60631,3.850515,-87.81399555,41.99453806,2.015939991,4.499730356,96.1,41.9,25.6,35.52522173,132904,8.922144,2.482239,1.6132,1.2252,24.197088,87.34,43,2090,,,1,28864,14142,14722,10254,54,0.095579,450,93.171251,2020
60632,7.690598,-87.71337637,41.81192764,0.436601783,4.499730356,106.8,37.3,15.5,7.76682235,51800,9.330384,1.963631,1.5055,1.2497,18.421053,49.22,24,5473,,,22,86715,44793,41922,6735,83,0.151015,578,141.668913,2020
60633,8.691294,-87.55758085,41.65588935,0.353045013,4.499730356,99.6,42.7,20.2,10.91194969,66575,7.288609,4.085237,1.4854,1.0086,6.77246,62.96,4,1129,,,0,12720,6347,6373,1388,72,0.35506,250,58.861442,2020
60634,6.565278,-87.80316789,41.945359,1.535140321,4.499730356,94.1,44,21.3,19.1947516,85050,9.35147,0.868859,1.6933,1.3525,23.32382,73.21,64,4105,,,7,75604,36653,38951,14512,75,0.057043,480,153.127362,2020
60636,3.783643,-87.66902747,41.77586877,0.138376384,4.499730356,83.5,35.1,25.9,7.21395519,38138,8.979565,2.090287,0.9623,0.6767,25.139646,5.28,3,2165,,,11,30039,13669,16370,2167,93,0.079089,463,95.119446,2020
60637,4.525875,-87.60301412,41.78104981,1.529535865,1.325710498,78,34.1,18.3,22.35902276,38942,9.239995,2.435396,0.728,0.775,21.62519,15.53,29,1867,3,6,7,46621,20429,26192,10424,114,0.110223,467,97.872905,2020
60638,11.487542,-87.76996698,41.78288695,0.695571528,1.741016486,103.9,42.8,19.5,16.14000035,82249,8.510543,1.696943,1.6833,1.2175,12.96629,70.85,30,4283,3,20,11,57057,29073,27984,9209,78,0.194937,685,148.950803,2020
60639,4.581825,-87.75599797,41.92045662,0.528750826,0.873014574,99.6,39.8,16.9,9.27865334,57337,9.86883,2.267459,1.5324,1.4058,26.668984,42.51,24,4515,1,4,15,88515,44171,44344,8213,90,0.103891,555,122.192618,2020
60640,2.928632,-87.65988835,41.9710549,7.393939394,2.390194466,106.7,49,17.7,50.48188624,96650,10.077793,3.62333,0.7809,1.1121,18.342989,63.18,122,1528,4,7,7,69726,35987,33739,35199,156,0.106114,350,53.719866,2020
60641,4.092557,-87.74703182,41.94617892,2.420027816,0.488692033,91.7,44.4,17.4,23.56655217,82341,9.749406,1.576007,1.4991,1.3727,27.119906,61.95,87,3508,2,2,9,70163,33561,36602,16535,78,0.064499,505,110.989763,2020
60642,1.71021,-87.65778957,41.90117614,4.334187273,9.355576216,102.6,49.2,8.4,66.12847308,143917,9.376376,5.491899,1.084,1.4404,26.183452,69.02,,,4,16,7,20191,10223,9968,13352,113,0.093923,479,44.779201,2020
60643,7.305465,-87.66221868,41.69941714,1.506591337,4.499730356,82.3,38.7,25.5,27.77320267,90522,8.80218,2.221009,1.4963,1.0544,22.547852,23.28,48,3138,,,8,48572,21929,26643,13490,142,0.162255,796,164.722546,2020
60644,3.565574,-87.75747955,41.88033755,0.45379538,4.499730356,89.7,35.9,22.2,7.85295847,37070,9.463309,1.044572,0.8961,0.8489,25.471152,6.21,11,2413,,,8,45919,21718,24201,3606,36,0.037245,419,90.819278,2020
60645,2.245249,-87.69504368,42.00846201,2.835648148,4.499730356,101.1,38.7,19.8,32.35444549,71947,9.947468,1.920767,1.3498,1.2679,25.505318,55.1,49,1679,,,2,46924,23593,23331,15182,67,0.043126,217,57.265789,2020
60646,3.836287,-87.76136336,41.99348687,4.789382574,2.085349714,86.2,40,24.9,39.61367627,126612,8.932028,0.559969,1.7383,1.2237,24.697641,84.16,83,1650,3,8,3,29043,13442,15601,11505,40,0.021482,481,94.747239,2020
60647,3.813669,-87.70225617,41.92109659,7.728557964,4.499730356,99,46.5,10.7,45.33960634,98676,10.019526,2.912602,1.1269,1.4168,28.567448,73.9,246,2937,,,13,85658,42612,43046,38837,173,0.111077,799,108.946791,2020
60649,2.91271,-87.57036942,41.76339526,0.713266762,4.499730356,80.6,39.5,22.6,18.94061677,49943,9.690605,2.104157,0.7808,0.8595,24.026315,4.14,15,2088,,,8,47084,21014,26070,8918,79,0.061288,299,69.981689,2020
60651,3.538134,-87.74108032,41.90241092,0.531757755,4.499730356,86.5,38.5,17.1,9.18199092,44170,9.798011,1.834894,1.3133,1.1536,19.20284,19.76,18,3367,,,14,63679,29530,34149,5847,61,0.064921,282,67.94222,2020
60652,4.542528,-87.71205502,41.7459939,0.362677217,0.440283472,94.4,40.3,18,13.57575184,80280,9.138964,4.577187,1.8091,1.2712,20.012271,29.39,11,3022,1,2,7,42296,20543,21753,5742,51,0.20792,513,90.906302,2020
60653,2.43091,-87.61019475,41.81952273,2.359882006,4.499730356,76.1,37.3,20.8,25.05212367,55375,9.533242,3.334924,0.8568,0.7805,24.436857,7.18,32,1324,,,2,33574,14514,19060,8411,98,0.081069,291,59.403799,2020
60654,0.625065,-87.63776137,41.89261439,18.1122449,51.19467575,109.1,53.8,11.1,80.43916971,221467,10.413185,5.00348,0.6451,1.1894,19.692037,75.57,142,642,3,32,2,20812,10861,9951,16741,51,0.031275,211,12.308803,2020
60655,3.84918,-87.70118672,41.69638708,0.728862974,4.499730356,94.3,40.2,21.6,32.01901264,129898,8.883887,1.955352,1.7361,1.2459,24.974192,87.47,20,2724,,,3,27771,13475,14296,8892,102,0.075265,390,96.130162,2020
60656,3.591668,-87.82806954,41.97195114,1.401617251,4.499730356,105.8,44,24,31.69898558,87920,8.995814,2.478097,1.5535,1.1518,20.824256,80,26,1829,,,2,28982,14896,14086,9187,68,0.089005,342,74.793813,2020
60657,2.229955,-87.65698183,41.93967609,12.93891294,5.829714053,108.7,41.4,12,72.46095135,184766,10.361231,2.188116,0.8102,1.2825,25.593577,83.88,269,1810,4,13,5,70489,36709,33780,51077,89,0.048794,323,57.072524,2020
60659,2.758823,-87.70203289,41.98972288,1.708817498,4.499730356,99.9,39.7,17.5,26.23451862,63388,9.673566,2.126849,1.3766,1.2886,21.549459,51.78,25,1438,,,5,43843,21911,21932,11502,78,0.058676,335,59.451144,2020
60660,1.253893,-87.66546701,41.99107348,6.75024108,1.595032431,103.8,43.7,18.3,41.75843655,70092,10.491072,2.591928,0.855,1.1577,24.524199,60.09,70,967,1,2,5,45131,22991,22140,18846,66,0.0325,223,30.750721,2020
60661,0.332499,-87.64356404,41.88279756,12.20285262,24.06022274,104.8,56.4,4.2,80.60368921,159016,10.38229,8.956117,0.6275,1.2693,31.710489,62.77,77,554,4,8,0,10734,5494,5240,8652,37,0.029779,173,10.543706,2020
60666,7.502059,-87.90236647,41.9799694,0.004448399,2.932528257,100.8600113,40.4,21.3,27.78634765,105872.56,8.013352657,5.47643,1.718985236,1.238925099,1.749263,66.35516403,1,22479,3,22,2,,,,,42,0.410845,55,13.123075,2020
60706,3.095518,-87.81700421,41.96392468,2.382620883,0.32304771,98.5,39.8,29.7,21.21557621,92661,8.904736,2.725457,1.6506,1.1556,23.022737,85.44,34,1393,1,1,9,22804,11314,11490,4838,36,0.084367,412,71.267296,2020
60707,3.818924,-87.80798327,41.92171512,1.947782843,0.523707725,89.9,42.9,21,20.63675355,84708,9.315736,2.510576,1.64,1.2859,24.955254,67.19,47,2366,1,2,5,42434,20084,22350,8757,44,0.095877,355,95.302219,2020
60712,2.6845,-87.73341268,42.005363,10.36204744,1.490035388,94.8,32.1,35.6,42.62441238,99401,8.432945,2.784541,1.756,0.9973,29.892678,67.56,83,718,1,4,7,12338,6003,6335,5259,46,0.074751,391,80.246894,2020
60714,6.724578,-87.80996306,42.02720692,2.638812534,1.189665731,93.9,38.3,31.8,29.10394509,85935,8.383967,4.001009,1.7001,1.1701,16.93759,71.7,48,1771,5,8,10,29429,14248,15181,8565,95,0.269051,834,113.898144,2020
60803,8.527024,-87.73453065,41.67302762,0.970054829,4.499730356,93.8,38.5,23.5,15.05769145,72699,7.875672,0.660606,1.6422,1.109,11.33233,68.41,23,2348,,,6,22447,10862,11585,3380,47,0.05633,553,96.631052,2020
60804,6.410569,-87.75867343,41.8426711,0.471286437,0.311984786,97,39.1,13.1,6.3542114,56657,9.450472,1.807562,1.733,1.4724,16.819818,31.49,27,5702,1,2,15,81505,40122,41383,5179,37,0.115875,527,107.824601,2020
60805,3.546499,-87.70182222,41.72236017,1.003344482,3.947555039,81.6,41.6,20.6,25.66614826,97958,8.601381,1.536558,1.7647,1.2729,21.780953,64.19,18,1776,2,14,8,19290,8667,10623,4951,17,0.054494,349,77.246127,2020
60827,7.235392,-87.6302166,41.65024975,0.153688525,4.499730356,80.3,36.6,16.3,8.9419988,42273,8.272586,0.796695,1.2149,0.8931,12.587964,5.79,3,1949,,,3,28327,12618,15709,2533,78,0.057644,426,91.078851,2020
